id,title,release_date,popularity,vote_average,vote_count
9102,Screamers,1995-09-08,12.295,6.209,518
2662,House of 1000 Corpses,2003-04-11,27.106,6.209,1567
842942,Bandit,2022-09-23,32.198,6.208,318
82532,"Jeff, Who Lives at Home",2011-09-13,8.726,6.208,609
38356,Transformers: Dark of the Moon,2011-06-28,20.598,6.208,8173
35552,The Extraordinary Adventures of Adèle Blanc-Sec,2010-04-09,23.428,6.208,1284
26320,Taking Woodstock,2009-08-26,9.201,6.208,425
13474,P2,2007-11-09,23.87,6.208,813
11598,The Kentucky Fried Movie,1977-08-10,13.612,6.201,304
9024,For Love or Money,1993-10-01,17.701,6.2,342
485894,Naples in Veils,2017-12-28,11.132,6.207,440
12154,3 Men and a Baby,1987-11-27,18.842,6.2,982
9986,Charlotte's Web,2006-12-07,25.816,6.207,1347
9620,Paycheck,2003-12-25,18.034,6.207,1781
872709,Smoking Causes Coughing,2022-11-30,10.738,6.2,313
27374,Lake Mungo,2009-07-30,17.553,6.2,521
4379,Monster-in-Law,2005-05-13,27.409,6.2,1628
2082,Halloween,2007-08-31,31.391,6.206,2292
409297,A Dark Song,2016-07-08,12.055,6.205,451
267860,London Has Fallen,2016-03-02,41.555,6.205,4616
84194,Excision,2012-09-12,15.173,6.2,534
24021,The Twilight Saga: Eclipse,2010-06-23,70.63,6.205,8620
19165,The Land Before Time V: The Mysterious Island,1997-09-12,11.796,6.2,312
16288,Creepshow 2,1987-05-01,24.389,6.2,555
4507,Jamon Jamon,1992-09-03,23.611,6.2,341
860623,Last Man Down,2021-03-30,23.602,6.2,669
393717,The Crew,2016-05-04,11.944,6.2,328
253835,Los Bandoleros,2009-07-28,1.65,6.204,355
1727,Bird on a Wire,1990-05-18,23.523,6.204,909
11976,Legend,1985-08-28,41.048,6.203,1187
178,Blown Away,1994-07-01,22.811,6.203,530
293768,Kidnap,2017-06-16,26.158,6.202,1269
24873,Death Wish 3,1985-11-01,21.342,6.2,406
11137,The Prince & Me,2004-03-28,21.083,6.202,974
9872,Explorers,1985-07-12,15.549,6.2,443
7552,Fun with Dick and Jane,2005-12-21,23.028,6.2,2377
302156,Criminal,2016-04-07,35.111,6.201,1702
11598,The Kentucky Fried Movie,1977-08-10,13.612,6.201,304
9688,Melinda and Melinda,2004-12-22,8.1,6.201,448
9611,Romy and Michele's High School Reunion,1997-04-25,15.915,6.2,511
9398,Zoolander,2001-09-28,33.156,6.2,4365
23629,Sucker Punch,2011-03-24,32.745,6.199,4637
18462,Night of the Comet,1984-11-16,14.781,6.199,366
50619,The Twilight Saga: Breaking Dawn - Part 1,2011-11-16,73.301,6.198,8632
449562,The Hustle,2019-05-09,29.044,6.197,2446
9061,Just Cause,1995-02-17,18.128,6.197,538
126277,American Mary,2013-01-11,14.983,6.2,497
76493,The Dictator,2012-05-15,33.579,6.195,5768
56909,The Immature,2011-01-21,8.007,6.195,773
1370,Rambo III,1988-05-24,63.318,6.2,3101
841,Dune,1984-12-14,54.196,6.195,2965
69798,The Inbetweeners Movie,2011-08-19,16.584,6.194,885
760926,Gold,2022-01-13,21.867,6.193,559
199928,The Outsider,2018-03-09,19.783,6.193,628
11169,Spartan,2004-03-12,10.509,6.193,361
5968,The Woman in Red,1984-08-15,24.817,6.2,488
339994,The Good Neighbor,2016-09-16,11.506,6.192,435
287903,Krampus,2015-11-26,27.692,6.194,2115
11591,The Man with Two Brains,1983-06-10,13.872,6.192,413
19164,The Land Before Time IV: Journey Through the Mists,1996-11-01,14.407,6.2,327
11665,Get Smart,2008-06-19,30.243,6.191,3498
11431,Fever Pitch,2005-04-06,10.758,6.191,677
8373,Transformers: Revenge of the Fallen,2009-06-19,28.18,6.191,8350
694234,Under the Riccione Sun,2020-07-01,15.123,6.19,546
218778,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014-10-08,18.508,6.19,1311
330112,Ashby,2015-04-19,7.186,6.189,434
218836,Planes: Fire & Rescue,2014-07-17,25.706,6.188,834
10225,Friday the 13th Part VI: Jason Lives,1986-08-01,33.275,6.2,1131
9621,Elizabethtown,2005-10-14,14.858,6.189,1058
9621,Elizabethtown,2005-10-14,14.858,6.189,1058
227159,Horrible Bosses 2,2014-11-12,43.018,6.188,4070
218836,Planes: Fire & Rescue,2014-07-17,25.706,6.188,834
195589,Neighbors,2014-05-08,35.581,6.188,6850
127521,6 Bullets,2012-09-11,16.323,6.2,347
75638,Red Lights,2012-03-02,22.223,6.188,1222
50479,Avalon High,2011-01-28,13.013,6.2,544
11824,Teen Wolf,1985-08-23,42.229,6.188,1115
10632,The Hunted,2003-03-11,20.187,6.188,781
460885,Mandy,2018-09-13,19.88,6.2,1864
324807,A Bigger Splash,2015-11-26,12.329,6.187,739
18781,The Haunting in Connecticut,2009-03-27,19.142,6.2,1077
11966,Short Circuit 2,1988-07-06,21.96,6.2,583
10033,Just Friends,2005-11-23,20.909,6.187,1565
9836,Happy Feet,2006-11-16,40.832,6.187,5008
228967,The Interview,2014-12-25,57.081,6.186,5681
87826,Here Comes the Boom,2012-10-10,19.278,6.186,1404
11025,New York Minute,2004-05-07,19.748,6.186,869
8090,Untraceable,2008-01-22,19.082,6.2,864
6278,Reign of Fire,2002-07-09,20.191,6.185,2187
37710,The Tourist,2010-12-08,23.698,6.184,5334
157851,Maps to the Stars,2014-05-21,18.922,6.183,1058
12538,Senseless,1998-02-20,20.297,6.183,352
7942,"Run, Fatboy, Run",2007-09-06,12.202,6.183,665
459910,Braven,2018-02-01,25.059,6.182,1002
89185,Radio Rebel,2012-06-09,12.9,6.182,812
1688,Conquest of the Planet of the Apes,1972-06-29,46.154,6.182,928
692,Pink Flamingos,1972-03-17,27.298,6.182,481
506072,Prospect,2018-10-02,13.792,6.2,803
338676,Extinction,2015-08-07,24.72,6.181,642
227300,Stretch,2014-10-14,11.08,6.181,639
9899,The Producers,2005-12-25,13.032,6.181,458
9541,Jersey Girl,2004-03-25,22.368,6.181,1013
9285,Road Trip,2000-05-19,26.918,6.181,1896
4911,Dark Blue,2002-12-14,12.65,6.2,312
13926,Red's Dream,1987-08-17,8.759,6.18,317
9080,Spies Like Us,1985-12-06,14.616,6.18,611
2637,The Mothman Prophecies,2002-01-25,20.147,6.18,1092
774741,Diary of a Wimpy Kid,2021-12-02,24.152,6.179,344
279690,He Never Died,2015-12-18,11.527,6.179,461
279690,He Never Died,2015-12-18,11.527,6.179,461
46529,I Am Number Four,2011-02-18,29.842,6.2,4594
487297,What Men Want,2019-02-08,31.583,6.178,1421
64686,47 Ronin,2013-12-06,32.651,6.178,3763
41479,The Joneses,2010-04-16,13.202,6.178,576
674607,The Decline,2020-02-27,7.104,6.177,409
85872,Le Chef,2012-03-07,12.205,6.177,576
11683,Land of the Dead,2005-06-18,21.593,6.177,1534
428045,Iron Mask,2019-08-16,27.681,6.176,446
309886,Blood Father,2016-08-11,14.557,6.176,1506
11418,National Lampoon's European Vacation,1985-07-25,28.636,6.2,845
11357,Halloween 4: The Return of Michael Myers,1988-10-21,34.067,6.176,1853
11164,D2: The Mighty Ducks,1994-03-25,14.73,6.176,587
8688,Snake Eyes,1998-08-07,15.785,6.2,1315
419831,I Kill Giants,2017-11-15,15.879,6.175,1160
1685,Beneath the Planet of the Apes,1970-04-23,48.991,6.175,1292
178915,Welcome Mr. President!,2013-03-21,9.83,6.174,677
20701,Tales from the Darkside: The Movie,1990-05-03,15.875,6.174,363
13190,Dead Space: Downfall,2008-10-27,18.995,6.174,329
6341,Blue Thunder,1983-02-05,19.961,6.2,466
1634,Free Willy,1993-07-16,33.049,6.174,1781
750253,My Son,2021-09-23,15.372,6.2,451
326285,American Pastoral,2016-10-20,9.071,6.173,675
59962,This Means War,2012-02-14,26.135,6.173,3324
11931,In Her Shoes,2005-10-07,15.595,6.173,1169
11017,Billy Madison,1995-02-10,19.875,6.173,1604
823625,Blacklight,2022-02-10,36.552,6.172,1082
52505,The Other Woman,2010-10-28,12.313,6.172,370
19004,The Land Before Time III: The Time of the Great Giving,1995-03-16,14.505,6.2,373
454294,The Kid Who Would Be King,2019-01-16,18.529,6.171,735
395990,Death Wish,2018-03-02,36.265,6.171,2524
340481,The Unknown Girl,2016-10-05,11.264,6.171,385
59570,Escort in Love,2011-03-18,9.614,6.171,605
22327,Youth in Revolt,2009-09-11,11.172,6.171,887
14061,The Edge of Love,2008-06-20,17.495,6.171,363
11917,Saw V,2008-10-23,29.442,6.171,3424
4477,The Devil's Own,1997-03-13,24.839,6.2,1190
219572,Police Story: Lockdown,2013-12-24,15.623,6.169,355
14709,Varsity Blues,1999-01-15,19.174,6.2,409
9573,Blood Work,2002-08-09,13.761,6.169,789
530382,In the Shadow of the Moon,2019-09-27,18.712,6.168,1382
87496,The Company You Keep,2012-12-20,13.703,6.168,685
81390,A Lonely Place to Die,2011-04-09,14.714,6.168,562
55846,Blitz,2011-05-20,25.379,6.168,1612
11896,Throw Momma from the Train,1987-12-11,20.31,6.168,554
411143,Tau,2018-06-29,13.743,6.167,1219
98567,Chinese Zodiac,2012-12-20,31.804,6.167,793
8916,Antz,1998-10-02,36.216,6.167,4375
296,Terminator 3: Rise of the Machines,2003-07-02,62.907,6.167,6518
157825,White Bird in a Blizzard,2014-08-14,12.217,6.2,709
77930,Magic Mike,2012-06-28,19.483,6.2,2879
19457,The Yards,2000-04-27,18.583,6.166,433
8978,Assault on Precinct 13,2005-01-19,18.442,6.166,1062
663,Saw IV,2007-10-25,24.641,6.166,3691
11699,Bad Lieutenant: Port of Call - New Orleans,2009-09-11,20.376,6.2,1094
531509,Otherhood,2019-08-13,11.881,6.164,449
454293,Night School,2018-09-27,22.341,6.164,1633
390061,Mark Felt: The Man Who Brought Down the White House,2017-09-28,20.078,6.164,493
85373,StreetDance 2,2012-03-30,14.031,6.164,378
11355,Never Been Kissed,1999-04-09,26.024,6.164,1458
9280,Femme Fatale,2002-04-30,17.809,6.164,573
5689,The Blue Lagoon,1980-07-05,61.019,6.2,1784
197796,Beauty and the Beast,2014-02-12,48.917,6.164,2000
136418,Hummingbird,2013-05-07,40.778,6.162,1661
10589,After the Sunset,2004-11-12,18.68,6.162,745
387592,Early Man,2018-01-26,20.664,6.161,779
242022,The Inbetweeners 2,2014-08-06,14.999,6.161,482
209247,The Art of the Steal,2013-09-20,19.955,6.161,546
14444,The Rugrats Movie,1998-11-20,33.325,6.2,548
455236,Accident Man,2018-02-06,20.114,6.2,491
43930,"Tomorrow, When the War Began",2010-08-08,15.068,6.16,495
9641,Cheaper by the Dozen 2,2005-12-21,32.799,6.2,1946
9457,Deep Rising,1998-01-30,21.279,6.16,686
399031,Happy End,2017-06-21,11.818,6.159,381
341006,The Belko Experiment,2016-03-17,19.144,6.159,1433
72545,Journey 2: The Mysterious Island,2012-01-19,48.311,6.159,4166
9889,Shallow Hal,2001-11-01,27.895,6.159,2843
9257,S.W.A.T.,2003-08-08,34.796,6.159,2452
9039,Trapped,2002-09-20,16.532,6.159,550
487680,The Kitchen,2019-08-08,20.222,6.16,664
400106,Bright,2017-12-22,32.375,6.158,5571
114750,Dear White People,2014-10-17,10.593,6.158,445
10972,Session 9,2001-08-10,11.752,6.158,878
6552,Idle Hands,1999-04-30,16.879,6.158,638
473149,Traffik,2018-04-20,18.791,6.157,436
102362,Dead Man Down,2013-03-08,21.206,6.2,1424
69668,Dream House,2011-09-29,13.384,6.157,1325
59968,Our Idiot Brother,2011-08-26,13.553,6.157,939
11353,Bowfinger,1999-08-12,19.709,6.157,830
9725,Friday the 13th Part 2,1981-05-01,26.908,6.154,1608
9103,The Quest,1996-04-19,19.824,6.157,693
492353,Put Grandma in the Freezer,2018-03-15,9.033,6.156,693
264999,Magic Mike XXL,2015-07-01,22.158,6.2,1749
8247,Jumper,2008-02-13,35.869,6.156,5670
532671,The Prodigy,2019-02-06,16.504,6.156,950
11234,The Omega Man,1971-08-01,20.31,6.155,528
10739,Anything Else,2003-08-27,9.553,6.2,600
10070,Feast,2005-10-14,12.529,6.155,528
698,Moonraker,1979-06-26,35.893,6.155,1922
369894,Wakefield,2017-05-19,10.266,6.154,396
157820,Mood Indigo,2013-01-10,8.84,6.154,602
13499,"Yours, Mine & Ours",2005-11-23,29.578,6.154,809
7007,Rising Sun,1993-07-30,15.088,6.154,733
93837,So Undercover,2012-12-06,17.618,6.153,1101
45658,Everything Must Go,2011-05-13,9.187,6.2,590
20235,Belle's Magical World,1998-02-16,13.102,6.2,447
8078,Alien Resurrection,1997-11-12,103.886,6.153,4802
5971,We're No Angels,1989-06-02,12.64,6.153,491
848791,The Stranger,2022-10-06,16.155,6.152,300
286565,Paper Towns,2015-06-18,20.031,6.152,5008
258284,Every Secret Thing,2014-04-20,19.028,6.2,326
61717,Wendy Wu: Homecoming Warrior,2006-06-16,12.491,6.152,411
12262,The Hills Have Eyes,1977-07-22,20.133,6.152,864
7484,Open Season,2006-09-27,33.698,6.152,2701
306943,The Outcasts,2017-04-14,12.341,6.151,488
11983,Proof of Life,2000-12-08,16.767,6.151,780
987917,Old Dads,2023-10-20,28.453,6.15,307
660982,American Pie Presents: Girls' Rules,2020-10-06,59.685,6.15,602
272548,Moonwalkers,2015-03-14,9.248,6.15,361
38543,Ironclad,2011-03-03,16.666,6.15,719
49520,The Change-Up,2011-08-05,22.566,6.15,2705
38543,Ironclad,2011-03-03,16.666,6.15,719
13532,Fanboys,2009-02-06,22.729,6.15,811
13387,Transporter 3,2008-11-26,46.43,6.2,3293
509585,7500,2019-12-26,12.739,6.149,823
225565,That Awkward Moment,2014-01-29,14.749,6.149,2608
21845,Rookie of the Year,1993-07-07,11.072,6.149,341
13455,Push,2009-02-04,32.568,6.149,2231
680593,The Dark and the Wicked,2020-10-29,16.204,6.148,422
668195,Ultras,2020-03-09,11.132,6.148,413
611213,The Prom,2020-12-02,10.712,6.148,664
464737,The End?,2017-08-14,7.651,6.148,372
1809,The Rules of Attraction,2002-10-11,18.769,6.148,532
258363,Desierto,2015-04-12,11.352,6.147,356
9545,Sniper,1993-01-29,24.422,6.147,405
391714,On Chesil Beach,2018-01-19,7.14,6.1,352
301875,Equals,2015-07-15,15.051,6.146,1344
18519,Free Willy 3: The Rescue,1997-08-06,21.456,6.146,335
13673,Christmas with the Kranks,2004-11-24,26.064,6.146,1121
10202,Bedtime Stories,2008-12-24,27.24,6.146,2766
31359,Would I Lie to You? 2,2001-02-07,10.171,6.145,373
12707,Orca,1977-07-22,34.119,6.1,389
9506,Anger Management,2003-04-11,37.054,6.145,3076
613080,Once Upon a Time in Bethlehem,2019-12-12,6.338,6.144,485
516850,The Mermaid: Lake of the Dead,2018-07-12,11.708,6.144,310
333381,Return to Sender,2015-05-31,20.76,6.144,1177
152792,Devil's Knot,2013-05-09,21.49,6.144,647
109443,Anchorman 2: The Legend Continues,2013-12-18,19.632,6.144,2512
47533,Scooby-Doo! Curse of the Lake Monster,2010-10-16,29.038,6.144,499
507441,Sea Fever,2020-03-06,13.792,6.143,553
489243,The Hummingbird Project,2019-03-15,15.265,6.143,332
184345,A Haunted House 2,2014-04-17,80.532,6.1,1416
25642,Ben 10 Alien Swarm,2009-11-25,29.955,6.143,329
18360,Night at the Museum: Battle of the Smithsonian,2009-05-20,38.249,6.143,6741
9642,Asterix and the Vikings,2006-04-12,17.631,6.143,676
12145,Fierce Creatures,1997-01-23,11.441,6.142,341
10065,The Amityville Horror,2005-04-14,33.541,6.142,2134
15577,Crossing Over,2009-02-10,25.536,6.141,358
14819,Heavyweights,1995-02-17,24.304,6.141,368
12593,Fritz the Cat,1972-04-12,22.863,6.1,315
10345,K-9,1989-04-28,17.868,6.141,945
1852,World Trade Center,2006-08-09,27.616,6.141,1609
1273,TMNT,2007-03-23,42.37,6.141,1072
446807,The Girl in the Spider's Web,2018-10-25,25.765,6.143,1324
425505,Kin,2018-08-29,16.564,6.14,811
317744,Careful What You Wish For,2015-05-06,28.077,6.1,381
23049,My Life in Ruins,2009-06-05,14.116,6.14,403
10425,The Death and Life of Bobby Z,2007-07-23,11.545,6.14,362
10025,Just My Luck,2006-05-12,23.295,6.142,1867
6076,Rabbit Without Ears,2007-12-01,12.641,6.14,367
13492,Frontier(s),2007-07-01,26.889,6.139,712
8592,Dick Tracy,1990-04-05,15.593,6.139,913
937249,57 Seconds,2023-09-29,57.605,6.138,460
671043,Spoiled Brats,2021-09-15,20.543,6.138,486
643532,The Card Counter,2021-09-03,17.628,6.1,928
419479,The Babysitter,2017-10-13,23.676,6.138,3532
399796,Life of the Party,2018-05-10,23.416,6.138,967
8675,Orgazmo,1998-07-02,12.491,6.138,426
34806,The Back-Up Plan,2010-04-23,15.298,6.14,1375
331,Jurassic Park III,2001-07-18,2.221,6.1,7013
582596,The Wrong Missy,2020-05-13,21.993,6.1,1154
518158,Leprechaun Returns,2018-12-11,17.591,6.136,616
408648,Batman and Harley Quinn,2017-08-14,21.696,6.136,594
299847,Happily Mixed Up,2014-10-30,6.045,6.1,336
268896,Pacific Rim: Uprising,2018-03-21,57.492,6.136,4855
109418,Grown Ups 2,2013-07-11,80.261,6.1,4233
65086,The Woman in Black,2012-02-03,15.31,6.136,3396
17927,Fired Up!,2009-02-20,26.852,6.136,634
11892,Murder by Numbers,2002-04-19,18.253,6.1,999
843794,JUNG_E,2023-01-12,31.408,6.135,584
753453,V/H/S/94,2021-09-26,26.758,6.135,436
531309,Brightburn,2019-05-09,32.451,6.135,3085
516632,The Empty Man,2020-10-22,23.526,6.1,787
126889,Alien: Covenant,2017-05-09,184.248,6.1,8446
152748,Ain't Them Bodies Saints,2013-07-03,11.732,6.134,419
115782,Jobs,2013-08-15,22.184,6.134,2402
65759,Happy Feet Two,2011-11-17,23.913,6.134,1566
11707,Tightrope,1984-08-17,14.895,6.134,339
6963,The Weather Man,2005-10-20,12.341,6.134,941
4599,Raising Helen,2004-05-27,18.082,6.1,648
4599,Raising Helen,2004-05-27,18.082,6.1,648
609972,Paranormal Activity: Next of Kin,2021-10-29,26.153,6.133,645
382593,Divorce French Style,2016-12-07,10.43,6.133,579
11351,Jeepers Creepers 2,2003-08-08,59.36,6.1,1596
848538,Argylle,2024-01-31,84.33,6.1,1193
830788,The Invitation,2022-08-24,24.966,6.132,779
31578,Body Bags,1993-08-08,8.731,6.1,316
606876,Rifkin’s Festival,2020-10-01,10.496,6.1,423
590995,The Craft: Legacy,2020-10-28,23.516,6.131,781
47971,xXx: Return of Xander Cage,2017-01-13,90.306,6.131,8793
20106,Mais qui a tué Pamela Rose ?,2003-06-04,10.266,6.131,312
13595,Airheads,1994-08-05,22.816,6.131,708
5516,The Ladykillers,2004-03-25,17.728,6.131,1560
979924,On the Line,2022-10-31,20.225,6.13,480
77951,Walking with Dinosaurs,2013-12-18,24.572,6.13,465
6038,Shanghai Knights,2003-02-06,23.644,6.1,2210
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1991-03-22,41.846,6.13,1098
319341,Daddy or Mommy,2015-02-04,15.545,6.129,1018
15417,Every Which Way but Loose,1978-12-16,24.622,6.1,447
13969,First Daughter,2004-09-24,26.18,6.129,875
442062,Goosebumps 2: Haunted Halloween,2018-10-11,47.767,6.1,1474
438347,Wedding Unplanned,2017-04-26,12.166,6.1,458
20187,The Eiger Sanction,1975-05-21,16.899,6.1,382
10869,Herbie Rides Again,1974-02-12,20.284,6.1,391
934632,Rebel Moon - Part Two: The Scargiver,2024-04-19,160.593,6.127,1050
739990,Nightbooks,2021-09-15,22.518,6.127,369
335796,Ouija: Origin of Evil,2016-10-20,29.799,6.127,2419
127867,The Brass Teapot,2012-09-08,25.55,6.127,469
97370,Under the Skin,2014-03-14,16.731,6.127,3360
23830,Last Night,2010-11-05,24.629,6.1,739
11286,The Cannonball Run,1981-06-19,24.305,6.127,608
10468,28 Days,2000-04-06,12.391,6.127,967
63493,The Ledge,2011-05-06,11.903,6.122,339
49013,Cars 2,2011-06-11,68.992,6.126,7639
11557,St. Elmo's Fire,1985-06-28,15.841,6.126,519
10781,The Texas Chainsaw Massacre: The Beginning,2006-10-05,32.793,6.124,1731
9293,John Tucker Must Die,2006-07-27,25.319,6.1,1349
427900,Home Again,2017-09-07,15.994,6.125,1167
77944,The Worst Week of My Life,2011-10-27,5.964,6.125,439
13220,Splinter,2008-10-31,17.795,6.125,670
474764,The Lodge,2020-01-16,16.052,6.124,1222
426814,The Domestics,2018-06-28,12.608,6.124,433
173897,Resident Evil: The Final Chapter,2016-12-23,2.182,6.1,3127
14240,Maniac Cop,1988-05-13,16.584,6.124,453
12412,Miracle at St. Anna,2008-09-15,16.257,6.124,358
10781,The Texas Chainsaw Massacre: The Beginning,2006-10-05,32.793,6.124,1731
4722,Body Snatchers,1993-06-09,9.982,6.124,403
1656,The Legend of Zorro,2005-10-24,36.681,6.124,2824
182127,Ip Man: The Final Fight,2013-03-22,2.769,6.1,375
10153,Sphere,1998-02-13,24.202,6.123,1600
10013,Peggy Sue Got Married,1986-10-10,14.845,6.123,543
218784,Freaks of Nature,2015-10-30,15.18,6.1,538
63493,The Ledge,2011-05-06,11.903,6.122,339
13973,Choke,2008-09-26,23.232,6.122,382
12180,Star Wars: The Clone Wars,2008-08-05,17.359,6.122,1970
569814,Rebels,2019-01-17,8.979,6.121,319
274855,Geostorm,2017-10-12,44.086,6.121,4718
19959,Surrogates,2009-09-24,30.814,6.121,3102
2269,Day Watch,2006-01-01,20.045,6.121,514
740460,The Wannabes,2022-02-09,11.689,6.12,301
575417,On the Rocks,2020-10-02,13.784,6.12,650
417644,CHiPS,2017-03-23,25.866,6.12,1259
278774,Zapped,2014-06-27,16.531,6.1,605
10185,The Midnight Meat Train,2008-08-07,15.897,6.12,1092
1620,Hitman,2007-11-21,40.428,6.1,3234
254904,The November Man,2014-08-27,29.939,6.119,1444
244264,Laggies,2014-09-25,11.907,6.119,1114
111190,Adore,2013-04-03,33.946,6.119,947
27022,The Sorcerer's Apprentice,2010-07-13,40.468,6.119,4867
2058,Addicted to Love,1997-05-23,14.965,6.1,408
283378,Fallen,2016-11-10,20.412,6.118,1562
11384,The Hard Way,1991-03-08,17.037,6.118,407
10407,Housesitter,1992-06-12,13.903,6.117,427
593402,Tolo Tolo,2020-01-01,9.153,6.116,1223
507143,Candy Jar,2018-04-27,8.16,6.1,476
354110,Forsaken,2015-09-16,16.547,6.116,340
10836,Dagon,2001-10-12,14.313,6.116,389
471014,Wheelman,2017-10-20,11.99,6.115,611
51447,Trophy Wife,2010-11-10,10.782,6.1,348
10665,The Strangers,2008-05-29,33.962,6.1,2360
9594,Double Impact,1991-07-31,28.967,6.115,1036
415132,Ares,2016-11-23,13.836,6.114,315
336004,Heist,2015-11-13,17.025,6.114,903
17182,Eye for an Eye,1996-01-12,19.1,6.114,346
11415,House,1985-12-06,22.212,6.114,535
